0.99	0.01	0.00
0.99	0.01	0.00
0.99	0.01	0.00
0.99	0.01	0.00
0.99	0.01	0.00
0.99	0.01	0.00
0.99	0.01	0.00
0.99	0.01	0.00
0.99	0.01	0.00
0.99	0.01	0.00
0.99	0.01	0.00
0.99	0.01	0.00
0.99	0.01	0.00
0.99	0.01	0.00
0.99	0.01	0.00
0.99	0.01	0.00
0.97	0.02	0.01
0.97	0.02	0.01
0.97	0.02	0.01
0.97	0.02	0.01
0.97	0.02	0.01
0.97	0.02	0.01
0.97	0.02	0.01
0.97	0.02	0.01
0.97	0.02	0.01
0.97	0.02	0.01
0.97	0.02	0.01
0.97	0.02	0.01
0.97	0.02	0.01
0.97	0.02	0.01
0.97	0.02	0.01
0.97	0.02	0.01
0.93	0.03	0.03
0.93	0.03	0.03
0.93	0.03	0.03
0.93	0.03	0.03
0.93	0.03	0.03
0.93	0.03	0.03
0.93	0.03	0.03
0.93	0.03	0.03
0.93	0.03	0.03
0.93	0.03	0.03
0.93	0.03	0.03
0.93	0.03	0.03
0.93	0.03	0.03
0.93	0.03	0.03
0.93	0.03	0.03
0.93	0.03	0.03
0.89	0.04	0.07
0.89	0.04	0.07
0.89	0.04	0.07
0.89	0.04	0.07
0.89	0.04	0.07
0.89	0.04	0.07
0.89	0.04	0.07
0.89	0.04	0.07
0.89	0.04	0.07
0.89	0.04	0.07
0.89	0.04	0.07
0.89	0.04	0.07
0.89	0.04	0.07
0.89	0.04	0.07
0.89	0.04	0.07
0.89	0.04	0.07
0.85	0.05	0.11
0.85	0.05	0.11
0.85	0.05	0.11
0.85	0.05	0.11
0.85	0.05	0.11
0.85	0.05	0.11
0.85	0.05	0.11
0.85	0.05	0.11
0.85	0.05	0.11
0.85	0.05	0.11
0.85	0.05	0.11
0.85	0.05	0.11
0.85	0.05	0.11
0.85	0.05	0.11
0.85	0.05	0.11
0.85	0.05	0.11
0.80	0.05	0.15
0.80	0.05	0.15
0.80	0.05	0.15
0.80	0.05	0.15
0.80	0.05	0.15
0.80	0.05	0.15
